"id_alumno";"codigo_estudiante";"id_persona";"id_sede"
1371;8979;964;72
1372;5543;9746;25
1373;6611;702;49
1374;9180;1939;4
1375;9206;1138;77
1376;5352;6097;96
1377;3863;6540;69
1378;2699;2024;25
1379;7190;4699;41
1380;1476;7280;93
1381;7154;4530;93
1382;8867;6232;71
1383;4568;8403;88
1384;1270;1935;31
1385;6054;1956;43
1386;4463;7618;68
1387;1750;583;73
1388;6129;7832;94
1389;9223;6684;18
1390;9149;4161;42
1391;2788;8952;59
1392;9234;6969;22
1393;7303;1648;26
1394;3149;5080;52
1395;7571;9444;59
1396;9804;9333;32
1397;9229;4752;94
1398;4707;5510;3
1399;8589;5541;33
1400;6444;5483;7
1401;5261;2957;10
1402;5906;1133;61
1403;9735;5087;40
1404;1827;6429;89
1405;2334;5261;26
1406;3987;5996;15
1407;7088;5138;67
1408;9348;8251;55
1409;3520;8566;39
1410;2784;9946;100
1411;3424;4826;11
1412;7917;4358;75
1413;3962;1912;80
1414;5292;7545;98
1415;4204;5403;76
1416;8733;4969;4
1417;5782;6581;33
1418;2099;8431;80
1419;1577;8668;28
1420;2126;5426;50
1421;4785;7395;78
1422;1318;9684;2
1423;1477;6939;5
1424;5048;9899;72
1425;4985;2229;89
1426;1977;1357;62
1427;4357;5802;67
1428;2176;1258;80
1429;9604;7851;96
1430;1936;499;37
1431;2798;127;6
1432;9763;3895;44
1433;8504;8653;20
1434;4732;2854;34
1435;4631;1568;43
1436;9430;5397;86
1437;2241;7999;16
1438;2500;6900;83
1439;5815;1674;4
1440;3452;9664;75
1441;7748;4617;48
1442;2350;9019;96
1443;9891;3858;95
1444;6692;6975;10
1445;1661;8826;7
1446;6742;8008;96
1447;6568;4068;35
1448;6197;3482;35
1449;6296;98;67
1450;8023;571;46
1451;1848;3760;26
1452;2163;4914;14
1453;5538;2332;44
1454;1888;7210;57
1455;2759;7324;36
1456;4850;6382;48
1457;9494;8029;65
1458;6325;8362;74
1459;8747;6121;36
1460;4421;6766;85
1461;4224;2482;70
1462;6733;6660;60
1463;9067;547;87
1464;8894;7188;1
1465;7393;7711;26
1466;5380;4143;53
1467;6080;4717;53
1468;6161;4347;69
1469;3420;358;7
1470;4365;9968;52
1471;1266;1919;10
1472;6910;4428;43
1473;4437;1237;98
1474;3167;6656;12
1475;4738;8139;15
1476;5610;7735;58
1477;2421;3876;24
1478;7503;557;90
1479;7157;6544;95
1480;6073;2572;67
1481;1996;1470;81
1482;2671;2663;43
1483;9123;5355;58
1484;3993;2113;17
1485;3913;6864;57
1486;6756;8402;25
1487;2915;6647;54
1488;5177;508;25
1489;2863;9095;93
1490;6614;5703;79
1491;8975;7249;36
1492;2525;6708;43
1493;4862;4029;85
1494;2511;7389;52
1495;9570;6607;4
1496;8926;8149;20
1497;9597;8796;83
1498;8698;3363;45
1499;7718;7055;69
1500;9982;1484;67
1501;6894;8887;76
1502;6812;864;71
1503;7582;6735;31
1504;7093;1579;79
1505;4433;7649;56
1506;2725;4453;98
1507;7254;5471;88
1508;1322;2727;90
1509;9293;4833;8
1510;9756;3738;24
1511;6021;4227;51
1512;8639;331;17
1513;1725;9618;78
1514;9171;8783;49
1515;6856;8612;88
1516;9548;9368;79
1517;6164;7636;10
1518;9906;2810;10
1519;4318;2003;42
1520;7886;6759;88
1521;7483;2796;34
1522;3568;9372;16
1523;9084;8767;58
1524;7533;1477;62
1525;4102;6311;60
1526;1109;1447;1
1527;1073;8935;31
1528;1881;8265;54
1529;1972;6280;34
1530;5244;9092;84
1531;6091;7525;92
1532;2874;3749;78
1533;3783;5340;59
1534;8322;6989;65
1535;7781;1496;81
1536;8025;3850;20
1537;7630;205;31
1538;9961;1516;20
1539;1467;4276;48
1540;5091;3908;93
1541;9405;159;40
1542;4841;3026;58
1543;1197;2862;85
1544;7394;5343;35
1545;5685;3720;50
1546;2444;8171;100
1547;9141;6932;4
1548;1226;7262;95
1549;1800;6662;97
1550;9517;1950;25
1551;3389;8210;21
1552;9699;3077;17
1553;5215;497;17
1554;5880;2771;65
1555;1941;7919;95
1556;3064;5673;4
1557;1539;7428;52
1558;7425;7676;100
1559;5678;4497;6
1560;8860;9037;38
1561;1474;2669;24
1562;9658;5210;77
1563;3867;693;29
1564;9750;8058;14
1565;5062;9664;16
1566;7953;1152;96
1567;2531;1674;58
1568;5634;349;63
1569;4515;8667;7
1570;7970;9547;72
1571;3937;8101;23
1572;6439;3616;18
1573;6694;1475;78
1574;5408;6456;51
1575;1414;7889;82
1576;4650;2536;17
1577;4513;1702;41
1578;7344;7366;67
1579;9057;8735;79
1580;2836;3623;86
1581;8304;1266;69
1582;7297;6138;26
1583;9795;4250;68
1584;4018;9656;3
1585;8407;6090;52
1586;5244;963;31
1587;4662;1282;54
1588;1823;5710;98
1589;4328;4340;30
1590;9715;6547;52
1591;6546;4573;89
1592;4176;4240;70
1593;9264;7077;53
1594;8829;3158;12
1595;6927;9476;67
1596;3399;8649;23
1597;7856;2688;3
1598;3631;1531;72
1599;9353;2057;22
1600;7712;9877;33
1601;4047;8445;47
1602;1195;3468;16
1603;1555;1717;63
1604;7327;5444;84
1605;1506;2368;65
1606;9993;6682;15
1607;7854;2752;32
1608;5027;4977;70
1609;5762;1219;57
1610;9102;4678;31
1611;5237;1139;25
1612;1650;8419;42
1613;1293;2865;75
1614;8185;6744;100
1615;1772;4265;42
1616;8100;9000;67
1617;5322;3040;68
1618;6403;5042;78
1619;5023;4654;52
1620;6753;8636;78
1621;9155;1432;24
1622;7564;6727;49
1623;1074;6374;58
1624;7554;687;81
1625;5103;5258;4
1626;1824;8387;99
1627;1372;6651;13
1628;8437;8458;57
1629;2403;1772;64
1630;9958;886;49
1631;7067;3821;19
1632;6654;6057;68
1633;3785;1513;63
1634;8450;9168;91
1635;6931;620;69
1636;6142;3181;5
1637;4013;5907;19
1638;1836;9485;52
1639;1130;2634;10
1640;8105;5618;49
1641;7903;7456;3
1642;2056;2700;84
1643;4205;5649;27
1644;7774;5215;4
1645;1198;690;44
1646;9065;3405;74
1647;6034;2777;38
1648;6611;6793;89
1649;4259;3023;6
1650;3849;3221;88
1651;6921;739;62
1652;7368;7342;97
1653;2475;1203;70
1654;1513;1716;56
1655;1732;6335;65
1656;2451;7209;76
1657;8990;5015;77
1658;8912;1947;88
1659;2175;8499;80
1660;5929;3847;81
1661;8549;6469;67
1662;5899;9553;18
1663;6054;8360;36
1664;9783;5599;71
1665;7726;3774;12
1666;7015;1980;57
1667;6048;9343;77
1668;5566;4716;55
1669;9917;5976;91
1670;5184;1953;62
1671;6887;303;22
1672;4067;688;52
1673;9188;5245;94
1674;6409;5992;91
1675;2347;9617;1
1676;4456;2100;16
1677;8094;3867;55
1678;2824;6269;83
1679;5542;29;32
1680;8725;4513;61
1681;9828;24;71
1682;2423;1815;64
1683;2163;4300;8
1684;1659;2840;60
1685;1466;260;23
1686;4821;3469;89
1687;4039;5700;14
1688;5366;6056;84
1689;8449;4834;49
1690;8428;3607;69
1691;4782;8666;85
1692;9948;7553;56
1693;8915;3610;4
1694;6092;566;15
1695;8142;9459;50
1696;4846;822;57
1697;8220;6292;43
1698;7404;5126;46
1699;9107;3739;73
1700;4066;5765;49
1701;7799;5859;25
1702;7752;4318;85
1703;6208;4314;46
1704;3694;2537;5
1705;9650;208;33
1706;7782;9825;47
1707;3554;7236;48
1708;7809;5179;57
1709;1515;1169;76
1710;5990;1345;92
1711;5411;6922;31
1712;3814;8745;22
1713;1920;2136;3
1714;3408;7840;1
1715;4071;6899;50
1716;6115;7847;50
1717;8354;8313;65
1718;8114;5534;88
1719;3629;9349;38
1720;9206;674;21
1721;1463;887;72
1722;7765;9981;79
1723;9690;4327;96
1724;4256;7148;13
1725;5156;6915;49
1726;1856;3848;5
1727;7138;7506;68
1728;8561;9327;16
1729;8660;7340;34
1730;4165;6566;79
1731;3937;3811;74
1732;3969;3415;72
1733;5192;2704;11
1734;1407;273;98
1735;9979;1987;10
1736;6993;7899;56
1737;2154;3414;29
1738;4556;3603;40
1739;2009;7496;23
1740;7632;9071;9
1741;7262;1139;62
1742;2490;6573;40
1743;8418;5646;86
1744;8378;785;13
1745;4988;6610;21
1746;1806;696;90
1747;6928;4943;96
1748;7367;4354;76
1749;7724;4230;77
1750;1088;9778;55
1751;4530;8336;2
1752;4679;5089;85
1753;7870;7279;88
1754;7372;2102;17
1755;4075;5364;41
1756;5651;9307;62
1757;1787;5016;33
1758;7460;7271;96
1759;2176;337;3
1760;3586;167;17
1761;6062;542;51
1762;2415;410;34
1763;5145;8191;65
1764;8004;4059;21
1765;1813;1369;44
1766;4060;7048;66
1767;9772;8311;13
1768;5918;5507;75
1769;8946;5702;10
1770;1690;9548;35
1771;7304;7606;56
1772;4224;2059;28
1773;6938;411;81
1774;1197;1235;95
1775;3530;3107;67
1776;4141;8041;74
1777;1980;9203;38
1778;1603;8938;7
1779;7576;98;83
1780;3653;8184;67
1781;8300;9784;51
1782;4195;8177;45
1783;9501;521;66
1784;9050;1564;18
1785;8643;3722;58
1786;8996;8145;17
1787;9291;8388;43
1788;1684;7066;53
1789;6503;9655;74
1790;9810;833;15
1791;1363;2035;9
1792;2192;4869;45
1793;2864;7408;67
1794;1403;8724;6
1795;5982;9238;12
1796;7233;5101;91
1797;2505;6371;88
1798;7462;4756;98
1799;4267;1987;77
1800;8676;9705;16
1801;8976;5713;68
1802;7538;6582;96
1803;3388;1733;29
1804;8568;4227;88
1805;9809;5685;21
1806;9182;507;53
1807;8800;6474;30
1808;5654;2099;54
1809;9100;1643;39
1810;6027;3089;10
1811;5861;1004;85
1812;4121;3557;83
1813;7769;6685;100
1814;1047;8813;64
1815;2212;6132;79
1816;7598;1170;28
1817;7991;473;6
1818;9171;3918;86
1819;1041;9229;81
1820;4216;4251;38
1821;3098;68;21
1822;2838;1350;30
1823;1902;6287;5
1824;3989;6579;18
1825;9060;7117;83
1826;7106;6923;76
1827;8257;3594;57
1828;5519;1307;32
1829;4396;2252;96
1830;5154;4898;25
1831;1085;438;75
1832;5223;5840;29
1833;7730;9460;22
1834;6164;3173;15
1835;6109;1551;78
1836;7019;431;58
1837;4094;1363;22
1838;7957;7757;24
1839;8543;592;53
1840;8890;7408;45
1841;7463;7995;21
1842;8930;2958;20
1843;3454;2209;88
1844;1819;1727;77
1845;1348;7900;21
1846;3067;8090;2
1847;4336;5990;82
1848;6404;3862;83
1849;4112;8932;98
1850;1082;5324;91
1851;7921;9499;26
1852;9631;4039;95
1853;6207;4130;4
1854;8728;9393;41
1855;4054;5457;13
1856;1794;7452;88
1857;9212;1504;44
1858;2552;2749;23
1859;3887;8996;30
1860;3662;620;99
1861;3483;4156;89
1862;8322;1647;70
1863;9274;8580;23
1864;6186;7355;23
1865;4831;3093;18
1866;3727;6181;91
1867;8535;3228;40
1868;8123;7502;43
1869;3144;9101;73
1870;1879;6954;22
1871;3150;497;66
1872;6951;3018;43
1873;8700;9571;58
1874;3255;6305;86
1875;3605;3024;42
1876;4135;6408;64
1877;3778;7425;12
1878;6356;4171;72
1879;8990;9053;8
1880;1756;6232;15
1881;8964;4910;48
1882;3579;3886;46
1883;3698;4008;100
1884;7196;2593;91
1885;4760;2531;52
1886;1700;4331;30
1887;2288;5284;13
1888;6045;3169;37
1889;9646;4557;69
1890;5846;6742;21
1891;8514;4925;50
1892;5170;7041;68
1893;5836;8546;94
1894;9166;1044;32
1895;4116;1296;94
1896;3477;6692;39
1897;2687;9626;50
1898;5450;4522;54
1899;7345;2637;4
1900;4897;8600;91
1901;2181;920;98
1902;1081;2553;75
1903;6185;5606;11
1904;2181;3932;6
1905;1694;9514;25
1906;3081;8403;82
1907;8213;8901;66
1908;9871;3389;60
1909;7819;4710;25
1910;2522;7765;46
1911;1018;2153;72
1912;3484;6611;58
1913;3886;3621;94
1914;7488;6536;44
1915;1910;7718;89
1916;2666;8653;81
1917;2628;8664;78
1918;9578;2043;91
1919;2439;5967;62
1920;8563;8942;61
1921;2827;5208;96
1922;5164;3602;16
1923;9813;102;87
1924;2807;103;23
1925;2515;2508;1
1926;8228;6747;62
1927;5151;4146;83
1928;1577;8419;86
1929;9265;9678;59
1930;3888;9919;91
1931;3020;2616;2
1932;7501;1197;5
1933;1602;8921;54
1934;3509;1792;45
1935;8427;9691;54
1936;4140;6309;76
1937;1747;9004;80
1938;4731;5053;85
1939;1299;3047;1
1940;2067;3095;56
1941;1047;1350;29
1942;8032;5471;97
1943;1361;7572;48
1944;1216;7574;65
1945;7360;5494;34
1946;4810;4202;79
1947;1992;3180;34
1948;8199;1047;32
1949;8881;7027;43
1950;1471;1473;100
1951;6411;4535;92
1952;9047;4539;28
1953;3971;8250;45
1954;2539;6433;39
1955;8087;4794;54
1956;1902;3623;34
1957;2075;5557;39
1958;9812;6233;61
1959;3969;8258;16
1960;5537;6093;35
1961;5141;4205;16
1962;1139;3915;98
1963;5407;4735;41
1964;7050;4737;86
1965;5886;5227;28
1966;9353;3339;26
1967;9742;8004;73
1968;2382;6917;53
1969;5167;8720;93
1970;1380;6367;71
1971;9391;8072;9
1972;1027;1008;47
1973;9426;991;36
1974;1066;6723;61
1975;1969;6578;19
1976;3459;4643;8
1977;8417;9746;45
1978;9126;5025;45
1979;5297;786;83
1980;8824;8663;91
1981;5519;5321;64
1982;2228;8875;90
1983;8711;6943;6
1984;6324;2842;94
1985;2762;4560;47
1986;9542;2000;74
1987;5722;2148;35
1988;7137;4465;87
1989;5531;2400;58
1990;8730;7890;47
1991;7758;1912;1
1992;4813;8446;92
1993;1431;8371;30
1994;9134;3881;28
1995;6501;6513;39
1996;4508;5848;73
1997;4960;3487;33
1998;9191;7717;1
1999;3364;3909;91
2000;1757;9389;89
2001;1121;518;48
2002;2150;8264;47
2003;3457;4042;8
2004;5951;5290;78
2005;3040;4332;34
2006;8853;2654;80
2007;1695;9207;48
2008;7078;6544;63
2009;7838;2936;46
2010;6498;4524;27
2011;9266;1420;90
2012;5154;4972;51
2013;3632;5887;15
2014;3403;6846;62
2015;7864;7763;92
2016;1122;6361;10
2017;3513;654;7
2018;1651;2180;71
2019;1727;1696;46
2020;2584;5619;83
2021;9816;3780;75
2022;3056;8697;44
2023;7271;9806;9
2024;8097;3746;15
2025;3064;1341;82
2026;7216;542;70
2027;3432;9151;90
2028;4953;5716;8
2029;2070;1815;65
2030;2511;4194;71
2031;6447;6773;23
2032;9130;1323;75
2033;9451;2744;16
2034;1067;7317;4
2035;2746;1056;4
2036;1837;1688;48
2037;1944;6177;49
2038;3098;8071;1
2039;9882;5733;75
2040;2521;8972;42
2041;5369;2527;64
2042;8135;8112;10
2043;1045;3044;99
2044;7127;814;72
2045;8410;9234;93
2046;6525;581;69
2047;8836;2627;45
2048;2583;2095;72
2049;4895;9238;51
2050;6359;7312;45
2051;3020;4774;1
2052;3403;3295;78
2053;9654;9700;15
2054;2158;2763;94
2055;9356;6215;58
2056;7602;1272;66
2057;2057;2472;6
2058;6344;1743;96
2059;2765;3759;17
2060;8258;4332;72
2061;7610;8406;66
2062;7951;4803;28
2063;7167;9695;90
2064;9978;2912;23
2065;3656;3491;60
2066;7062;7890;66
2067;5386;2285;13
2068;3345;3198;39
2069;4173;3551;98
2070;5910;866;22
2071;3742;4349;46
2072;8184;3300;40
2073;6480;3766;31
2074;2141;1829;21
2075;8310;3248;68
2076;5929;9527;57
2077;6938;4620;48
2078;1377;4973;79
2079;2082;533;22
2080;7568;4612;68
2081;5101;479;66
2082;8109;8795;70
2083;7257;8234;27
2084;6704;4347;48
2085;1924;9800;57
2086;2227;7960;54
2087;7214;9348;96
2088;7856;5223;63
2089;6033;2017;100
2090;6840;7965;46
2091;4473;6367;34
2092;8750;63;68
2093;1476;5855;6
2094;7057;9938;16
2095;8655;639;99
2096;9674;2225;38
2097;5279;3864;82
2098;1451;8208;91
2099;5324;6225;68
2100;2819;4487;9
2101;4954;5274;19
2102;1996;9281;37
2103;5423;3641;81
2104;4053;8175;3
2105;2413;7249;94
2106;2428;9835;47
2107;8564;323;3
2108;4922;9606;34
2109;4257;7677;89
2110;4144;5996;10
2111;6110;1031;42
2112;5029;3389;47
2113;8328;2553;71
2114;9998;7523;34
2115;5760;6078;75
2116;9398;3557;35
2117;2965;9629;15
2118;4397;6088;19
2119;8923;7751;81
2120;3838;8148;43
2121;9857;7738;78
2122;4800;4540;66
2123;8179;7786;46
2124;7706;7818;32
2125;5689;1081;82
2126;7369;8680;99
2127;8544;7592;69
2128;6257;5249;16
2129;3782;5202;83
2130;2436;3778;9
2131;1138;6306;68
2132;9476;3654;70
2133;3079;8788;95
2134;2644;4715;90
2135;9820;7719;35
2136;3799;4483;47
2137;5672;1978;64
2138;3025;9533;71
2139;2122;4994;89
2140;6676;1808;55
2141;7493;972;94
2142;5273;8449;2
2143;5366;2943;97
2144;8156;2024;10
2145;6093;6549;34
2146;1674;5054;42
2147;4886;7531;19
2148;3182;6822;7
2149;9133;4420;79
2150;3413;9775;76
2151;5380;5010;84
2152;6542;7644;96
2153;5719;6889;8
2154;2647;1560;18
2155;8262;5734;47
2156;9851;8057;38
2157;1013;283;29
2158;4870;8409;64
2159;1219;7474;56
2160;7333;7986;27
2161;3534;5339;70
2162;3794;8009;5
2163;7114;8020;97
2164;2701;983;83
2165;2981;9400;100
2166;7593;6510;16
2167;1836;7212;61
2168;1621;3847;10
2169;5880;2404;29
2170;9342;8271;33
2171;5602;3365;11
2172;3451;3768;88
2173;3730;570;13
2174;6865;5652;74
2175;4701;4880;3
2176;9141;1264;80
2177;2166;4609;15
2178;9897;3204;72
2179;7329;2508;41
2180;5935;16;54
2181;9873;4980;70
2182;7448;4078;44
2183;7315;190;13
2184;5635;8675;99
2185;8975;396;77
2186;6086;7563;29
2187;3154;2588;99
2188;2940;4334;29
2189;6463;1925;39
2190;3651;1567;98
2191;5996;4073;17
2192;1914;810;2
2193;5691;8890;38
2194;4180;5963;6
2195;8885;8853;9
2196;7902;8944;27
2197;6320;6857;87
2198;5687;6296;83
2199;5547;1312;68
2200;5873;1074;93
2201;1760;7168;75
2202;4064;2277;86
2203;5254;9397;28
2204;7013;4269;14
2205;7570;7159;17
2206;5814;2012;77
2207;5864;4862;14
2208;9182;3479;81
2209;2549;2271;19
2210;5050;8831;71
2211;4573;2517;51
2212;4345;6496;80
2213;8347;4187;12
2214;5603;8727;20
2215;2464;1965;21
2216;4846;8228;58
2217;1337;8266;1
2218;8455;4123;98
2219;7558;3777;94
2220;7862;1474;71
2221;9020;8686;1
2222;5715;1398;51
2223;1152;5191;64
2224;1026;8667;16
2225;5294;1097;63
2226;4342;462;62
2227;9651;4711;3
2228;2771;5722;85
2229;2552;781;68
2230;7924;7768;50
2231;9216;9823;7
2232;9147;8935;15
2233;7092;1240;33
2234;3434;6984;49
2235;9675;5577;65
2236;5497;1202;72
2237;7986;5201;45
2238;4832;6551;83
2239;3744;917;54
2240;6878;6756;41
2241;3137;3661;41
2242;7598;2267;91
2243;2188;2010;8
2244;8060;5707;100
2245;1609;2733;71
2246;7348;7517;89
2247;8334;9505;12
2248;2992;8039;64
2249;4621;7139;97
2250;5174;538;49
2251;2430;3514;88
2252;8194;6384;21
2253;7684;5035;2
2254;1803;1395;73
2255;2234;491;55
2256;1427;6160;81
2257;6231;9500;21
2258;7788;6872;31
2259;1395;5469;81
2260;6474;8354;70
2261;9093;8945;81
2262;8499;3864;54
2263;9358;3441;78
2264;3032;1491;29
2265;6804;519;87
2266;9322;5794;96
2267;9895;2533;55
2268;8753;9502;27
2269;6623;1023;91
2270;3841;1762;14
2271;8383;295;79
2272;9577;2352;48
2273;2244;6008;77
2274;5219;4537;10
2275;3073;4349;88
2276;8902;5432;49
2277;2354;9618;38
2278;8111;6992;74
2279;9557;2995;78
2280;2814;4168;23
2281;4654;6459;72
2282;1731;5175;42
2283;7919;5652;59
2284;5490;5794;54
2285;2107;5689;85
2286;1396;4524;4
2287;5340;1023;71
2288;3974;6713;65
2289;3933;3783;14
2290;5778;203;36
2291;9993;6069;84
2292;6619;6700;36
2293;2376;2871;62
2294;9695;2577;29
2295;1960;781;62
2296;7794;1876;39
2297;6533;7607;38
2298;8521;8749;87
2299;1980;9090;71
2300;6380;1585;39
2301;5721;9598;93
2302;6203;9658;25
2303;2604;6538;95
2304;7387;3523;87
2305;4378;4441;51
2306;2576;1596;51
2307;1618;9104;56
2308;7538;2416;58
2309;7213;4857;94
2310;8626;4551;99
2311;9949;2648;59
2312;6415;4833;12
2313;4038;907;39
2314;8741;200;98
2315;5587;9805;24
2316;7560;7397;69
2317;9674;5643;6
2318;7813;6964;34
2319;4952;8249;30
2320;1173;432;91
2321;9123;2482;32
2322;9613;1818;75
2323;5623;6915;76
2324;5869;1079;70
2325;2191;4798;18
2326;8421;7345;14
2327;9566;7226;90
2328;6940;9990;45
2329;2933;4981;81
2330;1679;3053;1
2331;5854;6011;27
2332;4105;9746;53
2333;3260;5936;87
2334;2403;7996;83
2335;8470;9151;61
2336;6177;2670;95
2337;4225;3360;79
2338;1398;6216;40
2339;4723;1776;72
2340;8759;7583;96
2341;9837;4360;12
2342;6255;8005;54
2343;2611;4848;72
2344;1358;8101;7
2345;2735;5972;12
2346;8807;8588;73
2347;4656;1919;84
2348;9526;6973;51
2349;7969;3743;28
2350;3781;784;59
2351;8229;9383;72
2352;1595;2918;51
2353;8243;6617;37
2354;7454;5333;55
2355;4346;2033;47
2356;5958;267;19
2357;6304;968;88
2358;7148;2644;79
2359;2386;7474;24
2360;9694;6792;80
2361;2028;7289;55
2362;3626;9186;1
2363;6689;9172;15
2364;3616;3321;26
2365;2541;1226;33
2366;9161;5949;90
2367;1554;9054;91
2368;6110;4725;38
2369;3674;8663;37
2370;3760;3292;51
2371;2655;2177;93
2372;3609;1062;41
2373;3755;4260;76
2374;2168;8907;15
2375;1302;7473;86
2376;2889;940;35
2377;5979;3588;98
2378;7961;3541;76
2379;8075;5829;30
2380;2383;9065;35
2381;1795;423;10
2382;8150;6550;25
2383;6997;1349;63
2384;9349;6161;58
2385;9450;9573;58
2386;2095;1457;4
2387;9090;4697;8
2388;2264;1638;37
2389;1424;5639;95
2390;3348;2542;13
2391;4842;7621;3
2392;9959;5488;99
2393;7010;9148;55
2394;7773;2020;52
2395;5278;6140;49
2396;5990;2730;39
2397;6164;4507;25
2398;5551;992;62
2399;1987;9751;16
2400;8851;588;25
2401;4356;4144;48
2402;3101;3826;86
2403;4507;8916;73
2404;8323;2118;23
2405;7975;1325;49
2406;5530;7276;59
2407;6717;210;71
2408;2591;893;71
2409;5403;8113;99
2410;7494;706;85
2411;3535;7179;86
2412;5814;2850;95
2413;9869;7739;77
2414;3692;7428;18
2415;6029;4172;30
2416;5413;8929;95
2417;8931;2113;6
2418;3634;9316;100
2419;7220;5821;53
2420;4013;2931;59
2421;4682;3324;8
2422;3513;6065;40
2423;8691;9432;65
2424;2073;9298;11
2425;3267;9948;100
2426;8862;5702;48
2427;2210;2546;80
2428;4612;8951;81
2429;5040;4218;2
2430;2823;2404;44
2431;1712;4237;95
2432;1274;151;55
2433;9117;438;71
2434;1002;6309;50
2435;8625;2145;3
2436;2375;5583;78
2437;8236;7281;19
2438;6799;1734;87
2439;5916;445;21
2440;6741;3408;78
2441;5898;1085;51
2442;4401;3460;8
2443;8472;5068;90
2444;5306;9742;95
2445;9435;3618;93
2446;8202;3286;86
2447;6512;8617;69
2448;6332;8294;10
2449;3355;1650;76
2450;4942;4660;34
2451;6193;8500;57
2452;5640;3304;89
2453;6488;6001;74
2454;7363;4733;88
2455;8885;4980;14
2456;7048;9270;61
2457;3173;8287;4
2458;6961;5768;67
2459;4616;7986;58
2460;9796;3924;29
2461;1770;5310;90
2462;6276;6376;58
2463;3167;1164;18
2464;8378;374;26
2465;7312;4887;59
2466;5761;8255;58
2467;7881;7305;1
2468;4912;9697;9
2469;7365;166;57
2470;3140;3855;43
2471;5945;9827;34
2472;3933;8620;56
2473;6438;2293;83
2474;2084;4023;93
2475;9391;235;18
2476;4872;1507;66
2477;2700;5810;74
2478;9726;1253;100
2479;6368;5463;47
2480;6827;2479;41
2481;2214;1473;59
2482;3666;8882;13
2483;6550;4167;53
2484;4446;5858;56
2485;2539;2000;24
2486;1300;4806;40
2487;4956;6848;68
2488;4260;124;61
2489;5046;908;92
2490;7401;7900;60
2491;4719;5450;87
2492;8509;3813;1
2493;5479;5504;77
2494;5527;2921;38
2495;5570;7286;65
2496;7725;5543;83
2497;5371;2063;25
2498;7803;1136;69
2499;4986;9591;29
2500;4100;2165;29
2501;7895;5744;57
2502;9049;1673;91
2503;9624;6448;46
2504;8125;7324;47
2505;9199;4386;39
2506;3577;8516;19
2507;5706;6166;47
2508;8596;3910;7
2509;4590;6422;40
2510;2500;1594;72
2511;2186;6896;31
2512;3017;3635;29
2513;1676;295;50
2514;5378;9909;36
2515;8184;3766;90
2516;4224;2919;90
2517;4525;3058;31
2518;9758;4975;79
2519;8412;5958;56
2520;1759;740;28
2521;8037;2324;100
2522;7210;8998;6
2523;9067;3647;3
2524;4976;9302;66
2525;3804;7114;83
2526;9003;1916;38
2527;3973;8425;65
2528;5224;3820;91
2529;6661;4845;56
2530;5940;7153;64
2531;4856;706;20
2532;3272;8570;11
2533;9213;6280;60
2534;7039;8006;87
2535;6420;9602;69
2536;8555;6679;94
2537;5502;7160;84
2538;6019;1833;98
2539;9583;899;40
2540;7653;5858;21
2541;3494;6919;12
2542;9100;4562;15
2543;9111;783;1
2544;8649;760;74
2545;2565;2556;59
2546;4370;6109;12
2547;2960;6728;21
2548;1309;9472;68
2549;8371;199;31
2550;5955;7246;95
2551;7919;7765;71
2552;9797;6661;12
2553;9848;5600;49
2554;1167;410;28
2555;3453;4482;35
2556;1857;2152;68
2557;9501;7199;100
2558;3656;3812;93
2559;1203;9893;38
2560;8037;7154;82
2561;6741;9734;67
2562;3815;9238;49
2563;8238;6505;81
2564;2844;8472;16
2565;6472;1418;68
2566;6076;9750;47
2567;5272;6668;40
2568;4929;3714;76
2569;6022;3933;55
2570;7963;4501;1
2571;8447;8937;75
2572;6714;4832;68
2573;8727;5991;17
2574;6491;150;92
2575;5286;8591;95
2576;3858;7181;26
2577;3732;8014;17
2578;6648;1336;25
2579;3323;1123;98
2580;5368;1209;99
2581;9827;596;95
2582;2126;4078;18
2583;7025;8907;71
2584;7457;2577;59
2585;8418;1226;98
