"idAsistencia";"id_sede_clase";"id_alumno"
1686;8789;4044
1687;13958;2848
1688;12506;395
1689;10854;9688
1690;3013;13639
1691;10046;985
1692;13350;1859
1693;6258;14240
1694;4758;8714
1695;11112;1019
1696;12360;6531
1697;14458;10062
1698;97;10305
1699;11780;14303
1700;10675;3337
1701;531;4544
1702;9100;7825
1703;1347;75
1704;2300;9280
1705;5590;9797
1706;4803;14486
1707;8736;8724
1708;7567;13610
1709;14699;11708
1710;11369;1006
1711;12572;15338
1712;7082;7539
1713;1960;1232
1714;4611;14105
1715;10786;15631
1716;14943;3166
1717;5748;12307
1718;13560;10819
1719;7672;1498
1720;4599;8674
1721;7529;15795
1722;13184;14046
1723;8454;12099
1724;13304;6675
1725;3056;10552
1726;4037;4355
1727;6714;6254
1728;921;6738
1729;6574;497
1730;11808;9327
1731;470;5542
1732;4495;9112
1733;12042;3231
1734;13466;13657
1735;13355;1485
1736;14092;5399
1737;1944;562
1738;5021;2555
1739;6749;6450
1740;4220;14502
1741;11961;6954
1742;5589;14156
1743;12210;2524
1744;3579;4030
1745;11507;10104
1746;12358;8547
1747;15388;4137
1748;14393;3924
1749;6802;3489
1750;12926;14071
1751;10551;2784
1752;10955;3776
1753;6432;4419
1754;108;7669
1755;1294;14495
1756;9244;10878
1757;12389;15423
1758;12332;4665
1759;15407;4188
1760;11228;6081
1761;13642;8924
1762;8844;6424
1763;14169;6056
1764;5926;462
1765;2874;565
1766;15368;6773
1767;2689;451
1768;11258;8509
1769;11486;14100
1770;1188;8823
1771;5331;10319
1772;15383;14460
1773;12842;4355
1774;7489;10801
1775;5079;14009
1776;11086;8165
1777;7119;6151
1778;6548;10469
1779;15091;4769
1780;6889;12941
1781;10488;12757
1782;7898;14171
1783;9303;10939
1784;9200;13255
1785;13358;5357
1786;10707;8628
1787;9478;14688
1788;6512;5505
1789;6656;15089
1790;10617;8128
1791;14020;13560
1792;3350;14023
1793;6795;3910
1794;5491;8877
1795;3350;7349
1796;12249;9926
1797;1457;4092
1798;15059;588
1799;10542;5356
1800;2705;345
1801;7817;10733
1802;1226;14914
1803;10571;14402
1804;8315;10474
1805;13740;12767
1806;10065;6665
1807;12313;10543
1808;13573;11391
1809;10111;200
1810;8422;1539
1811;6973;4707
1812;12657;3220
1813;1588;9560
1814;11417;12529
1815;10937;12918
1816;13853;13200
1817;1217;3313
1818;13657;7355
1819;12069;11492
1820;9596;9457
1821;1075;12596
1822;13246;11677
1823;3767;493
1824;4369;195
1825;1736;13291
1826;2054;2082
1827;64;3997
1828;10704;4782
1829;5158;3164
1830;6374;6580
1831;13395;7809
1832;3474;13385
1833;13224;14104
1834;1386;1670
1835;13326;309
1836;3568;5807
1837;7444;8895
1838;9828;11855
1839;3156;7163
1840;9607;2078
1841;8472;14455
1842;11085;1030
1843;8394;11079
1844;14483;12126
1845;7817;15350
1846;4212;1764
1847;12138;3211
1848;5323;15222
1849;8752;15451
1850;12343;11013
1851;457;1752
1852;10298;2397
1853;4013;8627
1854;4874;13577
1855;11076;9117
1856;12738;170
1857;13278;12831
1858;15262;3762
1859;6337;15157
1860;1525;4684
1861;11487;10752
1862;10314;15297
1863;13715;1514
1864;5280;5548
1865;10009;6815
1866;1835;10589
1867;8943;1062
1868;3290;13014
1869;13804;8119
1870;9958;229
1871;10188;701
1872;14950;7613
1873;3872;4706
1874;6635;798
1875;10;1785
1876;536;10862
1877;9110;13819
1878;13014;2198
1879;13169;5956
1880;14642;10586
1881;13780;11215
1882;11586;5897
1883;6375;3701
1884;14478;9566
1885;14235;7817
1886;5506;11007
1887;8052;11673
1888;8726;6670
1889;1505;12062
1890;1032;412
1891;14245;6069
1892;9616;5160
1893;1695;1133
1894;3067;6461
1895;2582;14994
1896;7613;4679
1897;14348;12788
1898;13776;1849
1899;15197;1173
1900;11464;12976
1901;3367;8463
1902;2915;6831
1903;1157;12008
1904;2951;9805
1905;3668;7964
1906;3529;8497
1907;683;7129
1908;607;10999
1909;12487;2255
1910;13742;5797
1911;12452;8681
1912;13317;12865
1913;6287;14648
1914;5809;5327
1915;10963;11447
1916;10611;10959
1917;14366;2191
1918;8978;12818
1919;5608;5528
1920;3406;14973
1921;1891;14273
1922;10969;11684
1923;8597;6190
1924;4667;13218
1925;10128;8891
1926;12524;13928
1927;13516;120
1928;9782;11186
1929;12892;1053
1930;8637;5818
1931;14085;9344
1932;5850;15112
1933;13992;8884
1934;2555;3679
1935;4920;15370
1936;676;15031
1937;10202;12102
1938;2792;10761
1939;6790;6592
1940;1412;15111
1941;4584;353
1942;8398;12436
1943;4505;10536
1944;11581;733
1945;5519;7270
1946;12096;4982
1947;10632;9570
1948;7419;8371
1949;11527;6973
1950;8029;2217
1951;6020;4083
1952;2268;8908
1953;2441;5820
1954;6003;10798
1955;5996;7559
1956;14;1852
1957;8773;11994
1958;9048;14133
1959;14095;9695
1960;5226;13548
1961;11988;8524
1962;2982;13902
1963;7178;10054
1964;3124;2158
1965;3096;3569
1966;15367;11723
1967;2781;2319
1968;2298;10933
1969;8699;7675
1970;1832;6269
1971;13083;8126
1972;8506;12371
1973;7379;14056
1974;13284;14146
1975;13702;10782
1976;10916;5248
1977;13775;5002
1978;6195;2302
1979;5691;15993
1980;2232;15911
1981;14511;2980
1982;2141;7025
1983;8138;2018
1984;10723;2668
1985;9218;13840
1986;456;10539
1987;1884;8340
1988;12087;15669
1989;4161;12272
1990;5237;10650
1991;781;5842
1992;7403;1372
1993;10799;9538
1994;9250;9145
1995;1484;14138
1996;4244;13395
1997;6918;7504
1998;6433;524
1999;574;6976
2000;4513;4048
2001;10580;9076
2002;2896;10225
2003;11441;8613
2004;7266;3804
2005;5580;2539
2006;667;6651
2007;3054;606
2008;7630;10414
2009;157;15420
2010;3766;9503
2011;4324;14615
2012;9262;5719
2013;15411;5906
2014;6542;355
2015;5553;7190
2016;8876;8315
2017;2875;12140
2018;1895;10033
2019;8101;15721
2020;335;7929
2021;5192;762
2022;1176;96
2023;15148;13809
2024;544;9461
2025;5482;12910
2026;14314;4316
2027;10531;2895
2028;14897;5424
2029;8342;5206
2030;7567;6790
2031;10482;9344
2032;8290;6166
2033;9295;12719
2034;4789;13177
2035;6918;8651
2036;368;11912
2037;1927;6943
2038;4897;11130
2039;12838;1059
2040;8750;12451
2041;6079;4974
2042;15389;867
2043;5256;6335
2044;10548;4598
2045;4089;147
2046;5975;6101
2047;3558;10744
2048;5623;651
2049;665;11182
2050;7186;3847
2051;14340;692
2052;13281;6668
2053;8006;7341
2054;5072;6657
2055;13646;15653
2056;10989;13148
2057;9820;12835
2058;6367;3949
2059;13705;5863
2060;1195;1052
2061;2600;10670
2062;972;6971
2063;9259;13241
2064;5173;12669
2065;9182;12181
2066;11593;12807
2067;385;10966
2068;8417;10802
2069;12503;4180
2070;8810;4849
2071;7891;5757
2072;10740;11051
2073;12921;15832
2074;4705;1598
2075;5369;15659
2076;10136;6169
2077;12776;9391
2078;8091;565
2079;1789;14982
2080;11490;15730
2081;8463;10713
2082;8356;1400
2083;8596;14861
2084;3284;832
2085;1903;6088
2086;5109;7367
2087;2053;6168
2088;7455;4098
2089;14653;3413
2090;13250;15481
2091;359;13057
2092;10903;5583
2093;5050;6474
2094;5141;3770
2095;9904;3847
2096;3927;2772
2097;6551;8995
2098;2147;5575
2099;15091;11014
2100;4668;14959
2101;10441;2876
2102;8457;15601
2103;5927;12182
2104;5534;12496
2105;12626;15742
2106;8481;5788
2107;24;13704
2108;4054;56
2109;819;8137
2110;1199;4369
2111;13966;12013
2112;3992;6445
2113;1504;1540
2114;13487;13411
2115;8591;2582
2116;2291;2808
2117;11836;3138
2118;10185;8557
2119;7956;1886
2120;5365;4896
2121;5309;2852
2122;8021;5741
2123;1801;14223
2124;1323;2910
2125;1027;9008
2126;6649;12920
2127;678;12597
2128;11137;3994
2129;101;14404
2130;12678;4774
2131;4098;6813
2132;7599;15448
2133;9279;9928
2134;2021;6643
2135;3482;13237
2136;8924;12659
2137;12453;70
2138;13080;7746
2139;6775;9372
2140;8602;6768
2141;9080;2205
2142;11428;10271
2143;7215;13780
2144;94;11113
2145;7092;2552
2146;10346;7697
2147;2413;12113
2148;10406;14331
2149;5768;2861
2150;14210;15781
2151;152;8435
2152;14822;10258
2153;15247;5641
2154;10083;6840
2155;4343;15869
2156;3489;5013
2157;13130;9838
2158;11470;716
2159;7171;3503
2160;5386;15804
2161;10085;12915
2162;8915;14448
2163;12775;4172
2164;7105;12715
2165;1816;654
2166;13664;3115
2167;12991;5973
2168;1956;937
2169;10828;1715
2170;11002;14980
2171;13836;5638
2172;9488;2839
2173;12096;4356
2174;10123;12821
2175;11618;14396
2176;9143;10191
2177;12179;5862
2178;8339;12975
2179;958;14685
2180;2843;1551
2181;2390;2212
2182;7552;12761
2183;14023;7203
2184;12007;14240
2185;4365;15108
2186;1610;14001
2187;4845;8505
2188;12430;13341
2189;3152;15973
2190;2148;15810
2191;5161;11348
2192;2214;4939
2193;8028;14512
2194;8971;9113
2195;6780;14924
2196;3812;12873
2197;15128;15762
2198;7064;5642
2199;6571;2362
2200;2505;2070
2201;5809;8174
2202;8457;2871
2203;7944;11921
2204;9585;3340
2205;8687;6730
2206;5322;994
2207;4068;7575
2208;3678;12955
2209;5569;5936
2210;11050;13297
2211;2454;2053
2212;3375;3050
2213;13910;8815
2214;11803;12265
2215;3448;3616
2216;1927;9106
2217;14995;14892
2218;1937;1828
2219;12934;4687
2220;4008;14159
2221;3326;4990
2222;3465;7201
2223;9312;9983
2224;4478;2912
2225;419;579
2226;13467;6303
2227;6560;7697
2228;8951;6425
2229;3393;2838
2230;2976;2382
2231;8375;105
2232;14313;2621
2233;11274;13499
2234;12947;5810
2235;642;12106
2236;10697;7959
2237;12430;8048
2238;5840;4126
2239;1640;4536
2240;4713;9683
2241;7507;736
2242;566;8578
2243;8468;3366
2244;1433;2080
2245;12095;6022
2246;9284;15307
2247;11374;11092
2248;218;509
2249;4923;13029
2250;6902;2121
2251;11634;2976
2252;6789;14609
2253;3920;14956
2254;3928;4271
2255;5208;8186
2256;1559;6290
2257;2455;14216
2258;9387;9831
2259;8926;13915
2260;7253;6592
2261;11328;14021
2262;7597;9739
2263;10444;3048
2264;13839;3742
2265;5375;589
2266;7238;13980
2267;5299;70
2268;14536;15591
2269;5949;8711
2270;3119;2788
2271;10258;4831
2272;2019;2988
2273;14001;6004
2274;1975;2086
2275;2406;15723
2276;399;81
2277;5069;5737
2278;10388;14940
2279;1142;4918
2280;9410;14044
2281;118;14468
2282;13287;8610
2283;10825;6417
2284;9033;13097
2285;6263;3932
2286;11864;12095
2287;9079;5444
2288;5995;3939
2289;13495;5015
2290;428;10981
2291;4837;655
2292;15207;12395
2293;14666;15152
2294;8406;7603
2295;7075;13089
2296;9000;1555
2297;12579;1360
2298;13192;6076
2299;10604;8969
2300;1830;3751
2301;12542;13183
2302;6153;14351
2303;6151;6904
2304;1056;12691
2305;97;11270
2306;2992;6020
2307;15118;9677
2308;5863;1488
2309;5427;10758
2310;4324;7270
2311;10456;9038
2312;1538;7944
2313;7262;11103
2314;11341;318
2315;15191;6161
2316;3537;1279
2317;10550;12531
2318;12521;12953
2319;10103;1566
2320;8790;3415
2321;13139;5120
2322;11065;6832
2323;1840;8199
2324;12591;15175
2325;9532;9982
2326;514;8975
2327;4985;92
2328;3843;11310
2329;485;8270
2330;13262;13779
2331;2784;13265
2332;4177;4381
2333;11087;8569
2334;7793;14242
2335;5896;385
2336;10964;8941
2337;3722;3045
2338;1504;6439
2339;5577;5066
2340;9060;15914
2341;2335;15067
2342;1869;13740
2343;10160;15610
2344;13608;3822
2345;1879;6795
2346;3239;10891
2347;3943;769
2348;7488;15968
2349;4298;566
2350;2939;3837
2351;12522;14448
2352;1661;10491
2353;9783;9978
2354;4605;11954
2355;11887;9327
2356;10723;1496
2357;9837;11893
2358;10089;12014
2359;6628;8185
2360;13482;2237
2361;795;1537
2362;10681;6881
2363;11085;12428
2364;7104;12423
2365;5429;14861
2366;7351;3957
2367;8678;912
2368;4972;13626
2369;2282;15245
2370;2868;13425
2371;12988;33
2372;11396;8960
2373;1384;8766
2374;293;5735
2375;7027;10689
2376;10964;10049
2377;2958;2485
2378;5856;11255
2379;4626;14256
2380;4783;13308
2381;7499;5792
2382;11973;3709
2383;9102;5666
2384;139;6171
2385;14412;15215
2386;5213;15707
2387;3805;1112
2388;2238;15906
2389;57;6384
2390;5091;11606
2391;4464;11103
2392;9805;1815
2393;23;1919
2394;8528;11548
2395;252;8169
2396;14702;10062
2397;14722;10232
2398;1229;10018
2399;7846;13454
2400;14438;6938
2401;9786;383
2402;759;12262
2403;2780;9194
2404;768;10581
2405;3718;15969
2406;11247;3673
2407;10056;15618
2408;808;13188
2409;4074;8998
2410;8536;11547
2411;1876;13970
2412;12945;9365
2413;13504;15358
2414;403;12970
2415;8141;5698
2416;7214;3076
2417;13710;2752
2418;2787;13078
2419;11789;2563
2420;7813;3819
2421;6833;5821
2422;11364;6418
2423;11637;5398
2424;8229;1067
2425;278;10112
2426;1303;4142
2427;13408;3347
2428;1278;8182
2429;12806;2294
2430;14341;5066
2431;8587;8118
2432;7369;5943
2433;9336;13764
2434;9456;9625
2435;7800;4878
2436;3086;3615
2437;14455;11330
2438;14139;2515
2439;1384;2495
2440;11385;3509
2441;14378;12457
2442;6794;10990
2443;6657;14998
2444;6366;13369
2445;5512;2581
2446;15174;177
2447;9112;2741
2448;5501;713
2449;12835;12181
2450;9977;15080
2451;11146;15881
2452;4922;8926
2453;8783;15072
2454;11502;8185
2455;3561;6153
2456;4202;4345
2457;9729;15932
2458;12781;10777
2459;8620;13387
2460;6783;14321
2461;9137;10391
2462;5932;9411
2463;4250;10187
2464;4471;7256
2465;2965;9702
2466;9060;11324
2467;1330;3660
2468;14294;2320
2469;4943;60
2470;7298;6055
2471;13460;15765
2472;13616;10869
2473;9983;7710
2474;8734;14398
2475;15101;5884
2476;4927;6227
2477;9768;4225
2478;8320;3497
2479;5852;6774
2480;9098;234
2481;2266;2841
2482;4574;14485
2483;5876;5314
2484;6425;5077
2485;7833;12202
2486;8316;9183
2487;49;1487
2488;6919;14803
2489;5491;13056
2490;13562;8448
2491;7506;5225
2492;7175;3566
2493;147;8149
2494;13135;15939
2495;10319;436
2496;14154;10037
2497;1783;3522
2498;10424;15881
2499;4204;3030
2500;2801;855
2501;304;9925
2502;3020;10971
2503;422;4513
2504;5699;1254
2505;13129;4880
2506;8693;12929
2507;12150;11056
2508;149;2470
2509;9359;9114
2510;9941;7503
2511;4698;11250
2512;13596;2659
2513;13750;8418
2514;2505;15534
2515;15003;13142
2516;6660;790
2517;13934;1766
2518;229;4424
2519;9636;142
2520;13127;12482
2521;2525;8730
2522;10003;9353
2523;7771;1436
2524;4150;3686
2525;9294;10444
2526;12256;9176
2527;2108;2533
2528;7254;11840
2529;10169;15860
2530;14010;13019
2531;6033;14862
2532;11132;12367
2533;6534;5736
2534;4400;3294
2535;14777;3244
2536;3422;2869
2537;255;4011
2538;9885;4504
2539;7584;4545
2540;6228;13511
2541;582;8131
2542;9460;4151
2543;6384;13695
2544;4208;11487
2545;7998;726
2546;1313;175
2547;12731;5996
2548;11578;6099
2549;2095;13173
2550;9063;5146
2551;4851;6374
2552;14116;14571
2553;2737;4852
2554;2315;7671
2555;6094;15695
2556;15289;870
2557;8039;662
2558;7742;10977
2559;9348;5230
2560;15090;5002
2561;9928;1391
2562;5012;10513
2563;3885;14986
2564;1495;6230
2565;11046;11149
2566;2064;8554
2567;6963;10921
2568;871;2342
2569;2968;7853
2570;11568;5042
2571;9073;15656
2572;6216;13350
2573;489;6739
2574;15178;1035
2575;8357;5489
2576;2157;7542
2577;15491;13407
2578;13345;8367
2579;14633;10060
2580;12003;7807
2581;1043;13250
2582;10154;6173
2583;9694;2102
2584;15142;13441
2585;3758;12069
2586;8305;1491
2587;3973;8868
2588;14923;2892
2589;8415;3370
2590;10871;4919
2591;14301;13159
2592;7604;13273
2593;13231;1387
2594;7598;12223
2595;3966;8053
2596;13907;8692
2597;10620;8866
2598;6387;9579
2599;7907;2363
2600;14845;12261
2601;4425;14589
2602;7978;7083
2603;7335;12904
2604;10001;12594
2605;1808;6838
2606;5975;2479
2607;14695;8068
2608;12105;9022
2609;10415;9052
2610;11107;3531
2611;284;7419
2612;9841;3174
2613;8277;8973
2614;5072;8581
2615;13046;14830
2616;4363;6465
2617;905;11354
2618;1032;455
2619;1538;10378
2620;14967;12092
2621;6528;11704
2622;3688;12623
2623;4246;14428
2624;6357;13132
2625;8185;11519
2626;10054;4391
2627;12690;5251
2628;5186;3261
2629;11898;9456
2630;9080;1416
2631;12363;5442
2632;15079;13960
2633;11338;8817
2634;12019;3566
2635;2000;11124
2636;3512;12690
2637;14754;3734
2638;10420;5427
2639;477;7575
2640;13755;8877
2641;5833;8562
2642;14415;1107
2643;8580;3632
2644;12058;8728
2645;6042;13491
2646;4646;12165
2647;1217;2699
2648;11543;5816
2649;13242;4222
2650;6211;6906
2651;10778;13814
2652;7102;11253
2653;7637;11004
2654;4491;5317
2655;632;11692
2656;12694;8530
2657;5678;9239
2658;14322;4200
2659;11228;4441
2660;14002;645
2661;10100;15894
2662;6669;2668
2663;1120;5819
2664;1979;7834
2665;13285;10529
2666;4500;5630
2667;6790;10361
2668;13361;11566
2669;3163;6808
2670;1384;4267
2671;7514;96
2672;10477;1473
2673;12847;13097
2674;3332;3732
2675;7615;9892
2676;9599;6275
2677;1446;8926
2678;14220;392
2679;5825;9900
2680;8487;1907
2681;542;2776
2682;2986;5583
2683;820;4516
2684;5655;15144
2685;5133;696
2686;5921;50
2687;15301;6621
2688;8777;11902
2689;8188;2983
2690;3066;3999
2691;11142;4923
2692;12296;2047
2693;333;7779
2694;205;12788
2695;3856;1504
2696;9720;2406
2697;2173;9718
2698;14502;11629
2699;14002;870
2700;1702;5653
2701;3818;2469
2702;2883;565
2703;7298;15709
2704;265;3564
2705;15191;6201
2706;4489;15501
2707;11383;8806
2708;10329;11332
2709;2485;15754
2710;11251;11300
2711;12395;12803
2712;10503;5114
2713;5496;15140
2714;7730;30
2715;2202;6136
2716;1482;11074
2717;13832;8792
2718;3123;14896
2719;8488;3973
2720;2816;14620
2721;14002;7385
2722;12328;7922
2723;3608;705
2724;9168;4548
2725;4548;8595
2726;7554;5121
2727;564;792
2728;5797;4079
2729;5331;11137
2730;12179;3194
2731;12106;10621
2732;12908;3029
2733;14393;1094
2734;10727;8629
2735;10221;7369
2736;14120;2429
2737;4959;2483
2738;5220;4143
2739;14337;9449
2740;5409;3863
2741;14354;12744
2742;13208;7671
2743;1282;4905
2744;2578;7305
2745;1805;13368
2746;2787;8640
2747;13693;7149
2748;2455;3844
2749;3801;6784
2750;11434;10999
2751;11063;9470
2752;7708;13318
2753;4112;13074
2754;3129;2021
2755;3714;7755
2756;9716;1448
2757;7001;215
2758;13847;5471
2759;8;14014
2760;10142;2819
2761;9324;11422
2762;3080;13063
2763;14885;5901
2764;798;4477
2765;8010;1318
2766;14355;14463
2767;9612;4965
2768;4430;1051
2769;4379;15780
2770;3964;8523
2771;1349;13496
2772;800;4587
2773;15004;5489
2774;6088;7417
2775;14843;12817
2776;6987;12083
2777;1751;10571
2778;85;2977
2779;2002;12070
2780;6716;5976
2781;12711;2035
2782;572;8320
2783;14652;5338
2784;5972;13069
2785;7067;997
2786;11643;1819
2787;13230;14110
2788;9793;5520
2789;4750;3966
2790;9084;11964
2791;9540;13583
2792;8004;10845
2793;6804;4562
2794;3643;14153
2795;10301;9679
2796;14794;12654
2797;1198;4231
2798;5563;2190
2799;15239;6020
2800;10546;1487
2801;4763;9344
2802;3736;3378
2803;13839;9987
2804;10974;6293
2805;8801;7464
2806;532;13683
2807;3058;13799
2808;2210;11226
2809;9944;6488
2810;333;3890
2811;11256;6503
2812;10149;8289
2813;14292;570
2814;5979;8497
2815;1451;10295
2816;4270;3083
2817;3387;6452
2818;9897;6105
2819;2969;7705
2820;57;2295
2821;5102;4118
2822;11809;13181
2823;5760;5855
2824;184;12223
2825;10114;10257
2826;11562;8282
2827;4162;2975
2828;2737;1709
2829;6132;4097
2830;7146;12983
2831;2828;682
2832;1124;9375
2833;6102;5145
2834;3085;1088
2835;6496;5833
2836;14091;15626
2837;10271;3753
2838;9529;9514
2839;6298;10881
2840;4742;4456
2841;14269;6560
2842;4900;8384
2843;259;12968
2844;5723;3247
2845;6850;242
2846;12990;12764
2847;11271;7642
2848;3659;7014
2849;3847;7374
2850;9070;15136
2851;15245;11448
2852;8547;14831
2853;419;3695
2854;2372;3673
2855;9739;5533
2856;1671;7664
2857;11001;664
2858;7514;10559
2859;14805;5360
2860;6716;15809
2861;15289;5503
2862;573;13380
2863;3614;2137
2864;8163;8061
2865;8172;3338
2866;258;678
2867;4322;14021
2868;7400;10522
2869;646;3178
2870;6652;10694
2871;12425;6221
2872;2289;2019
2873;10854;4729
2874;15016;6244
2875;11756;2364
2876;11442;13629
2877;5229;8474
2878;643;2250
2879;10364;6268
2880;5403;14309
2881;14523;9018
2882;14244;11806
2883;5915;6463
2884;286;10323
2885;6920;8491
2886;10815;14992
2887;6306;3271
2888;400;5077
2889;6642;6577
2890;7970;2510
2891;3088;9553
2892;6791;12228
2893;4868;5097
2894;9921;312
2895;2369;13694
2896;6397;7074
2897;11406;8584
2898;14505;11326
2899;9463;14862
2900;1053;8544
2901;5982;9731
2902;3491;12052
2903;12916;3379
2904;5258;13024
2905;8312;13658
2906;9805;10870
2907;8075;8121
2908;6893;396
2909;2748;3900
2910;3861;6838
2911;1218;9428
2912;6465;4974
2913;13757;7668
2914;11411;8499
2915;11686;6690
2916;14447;3157
2917;12188;9794
2918;6770;12321
2919;10530;12403
2920;7920;13611
2921;11287;6861
2922;15394;805
2923;5798;10748
2924;6546;8461
2925;1531;12849
2926;12716;4802
2927;858;11417
2928;8036;11599
2929;14988;594
2930;8435;2064
2931;5764;10599
2932;7355;8327
2933;12404;10475
2934;9194;13536
2935;13578;7646
2936;10733;10523
2937;14531;15837
2938;1362;2335
2939;10349;10993
2940;13301;244
2941;6748;3957
2942;1190;10295
2943;14986;14495
2944;11645;15161
2945;15454;6233
2946;3307;13886
2947;2789;2671
2948;2589;6891
2949;11006;14058
2950;7863;524
2951;6846;11679
2952;7800;1571
2953;641;15379
2954;2923;4618
2955;7876;12947
2956;1456;2943
2957;6994;765
2958;5914;15076
